Gate_index;Calc-Gated_Sample-X;Calc-Gated_Sample-Z;Calc-Gated_Sample-Rz;Calc-Gated_Sample-Rx;Calc-Gated_Sample-Rs;Calc-Gated_FZPCS-X;Calc-Gated_FZPCS-Z;Calc-Gated_FZPCS-Rx;Calc-Gated_FZPCS-Rz;Raw-Gated_Sample-Xe;Raw-Gated_Sample-Xi;Raw-Gated_Sample-Ze;Raw-Gated_Sample-Zi;Raw-Gated_Sample-Zo;Raw-Gated_FZPCS-Xe;Raw-Gated_FZPCS-Xi;Raw-Gated_FZPCS-Ze;Raw-Gated_FZPCS-Zi;std(Raw-Gated_Sample-Xe);std(Raw-Gated_Sample-Xi);std(Raw-Gated_Sample-Ze);std(Raw-Gated_Sample-Zi);std(Raw-Gated_Sample-Zo);std(Raw-Gated_FZPCS-Xe);std(Raw-Gated_FZPCS-Xi);std(Raw-Gated_FZPCS-Ze);std(Raw-Gated_FZPCS-Zi);
133.000000;3.664159e-01;-3.426536e+00;2.129493e-04;1.830446e+01;-7.460387e-09;-6.295312e-05;4.889883e-04;-2.539623e-04;-5.751959e-05;-3.664438e-01;-3.663881e-01;-4.319616e+04;1.535536e+00;2.215165e+04;6.998182e-05;5.592727e-05;5.200182e-04;4.579636e-04;nan;1.043527e-04;1.068234e+01;nan;nan;3.844648e-06;3.240939e-06;3.070408e-06;2.862685e-06;
134.000000;3.693043e-01;-3.425937e+00;1.019387e-04;1.830653e+01;-7.460387e-09;-6.322070e-05;4.885723e-04;-2.534347e-04;-5.836688e-05;-3.693176e-01;-3.692909e-01;-4.319616e+04;1.536734e+00;2.215166e+04;7.035185e-05;5.609259e-05;5.195370e-04;4.576111e-04;nan;8.593236e-05;1.068234e+01;nan;nan;3.049905e-06;2.675442e-06;2.077956e-06;1.897138e-06;
135.000000;3.723962e-01;-3.425007e+00;-4.416550e-05;1.830973e+01;-7.460387e-09;-6.306445e-05;4.886387e-04;-2.562164e-04;-5.923015e-05;-3.723905e-01;-3.724020e-01;-4.319616e+04;1.538593e+00;2.215182e+04;7.030189e-05;5.583019e-05;5.199434e-04;4.573396e-04;7.939871e-05;nan;1.068234e+01;2.458742e-04;2.437416e+00;3.373493e-06;2.925054e-06;2.480337e-06;2.377018e-06;
136.000000;3.746757e-01;-3.423928e+00;-4.332993e-05;1.831344e+01;-7.460387e-09;-6.341211e-05;4.888750e-04;-2.562963e-04;-6.038118e-05;-3.746700e-01;-3.746814e-01;-4.319616e+04;1.540751e+00;2.215182e+04;7.079245e-05;5.603773e-05;5.201887e-04;4.575660e-04;6.743237e-05;8.595411e-05;1.068234e+01;nan;5.964856e+00;3.344236e-06;2.894135e-06;2.451194e-06;2.491913e-06;
137.000000;3.764966e-01;-3.422661e+00;4.380740e-05;1.831780e+01;-7.460387e-09;-6.292383e-05;4.888477e-04;-2.538983e-04;-6.054105e-05;-3.765023e-01;-3.764908e-01;-4.319616e+04;1.543286e+00;2.215257e+04;7.032076e-05;5.552830e-05;5.198679e-04;4.578302e-04;nan;nan;1.068234e+01;nan;4.483397e+00;3.888862e-06;3.230765e-06;1.953097e-06;1.889521e-06;
138.000000;3.776195e-01;-3.421276e+00;1.253345e-04;1.832257e+01;-7.460387e-09;-6.270508e-05;4.885449e-04;-2.552891e-04;-6.092473e-05;-3.776359e-01;-3.776031e-01;-4.319616e+04;1.546057e+00;2.215258e+04;7.015094e-05;5.526415e-05;5.197358e-04;4.573585e-04;8.364506e-05;nan;1.068234e+01;2.140683e-04;nan;4.720138e-06;4.070804e-06;2.106664e-06;1.982520e-06;
139.000000;3.784197e-01;-3.419761e+00;1.515951e-04;1.832779e+01;-7.460387e-09;-6.293164e-05;4.889336e-04;-2.559766e-04;-6.153221e-05;-3.784395e-01;-3.783998e-01;-4.319616e+04;1.549086e+00;2.215260e+04;7.045283e-05;5.541509e-05;5.202075e-04;4.576604e-04;nan;5.037832e-05;1.068234e+01;4.474700e-04;6.065350e+00;4.026242e-06;3.477368e-06;2.808313e-06;2.601365e-06;
140.000000;3.790572e-01;-3.418149e+00;7.591691e-05;1.833333e+01;-7.460387e-09;-6.267383e-05;4.893223e-04;-2.545857e-04;-6.268325e-05;-3.790671e-01;-3.790473e-01;-4.319616e+04;1.552310e+00;2.215262e+04;7.033334e-05;5.501852e-05;5.204259e-04;4.582222e-04;7.370369e-05;nan;1.068234e+01;3.304724e-04;3.818272e+00;4.260005e-06;3.807824e-06;2.488303e-06;2.377913e-06;
141.000000;3.812953e-01;-3.416585e+00;7.281339e-05;1.833872e+01;-7.460387e-09;-6.318164e-05;4.890918e-04;-2.523796e-04;-6.169208e-05;-3.813048e-01;-3.812857e-01;-4.319616e+04;1.555438e+00;2.215262e+04;7.072222e-05;5.564815e-05;5.199259e-04;4.582592e-04;9.514379e-05;nan;1.068234e+01;3.768206e-04;5.421733e+00;4.386116e-06;4.028400e-06;2.402875e-06;2.213639e-06;
142.000000;3.802444e-01;-3.415103e+00;1.477754e-04;1.834382e+01;-7.460387e-09;-6.307227e-05;4.886094e-04;-2.526833e-04;-6.047710e-05;-3.802638e-01;-3.802251e-01;-4.319616e+04;1.558401e+00;2.215262e+04;7.046296e-05;5.568518e-05;5.194815e-04;4.577408e-04;6.322541e-05;nan;1.068234e+01;1.643343e-04;3.004463e+00;5.506670e-06;4.871776e-06;2.685994e-06;2.665710e-06;
143.000000;3.790892e-01;-3.413645e+00;1.339289e-04;1.834883e+01;-7.460387e-09;-6.329297e-05;4.889902e-04;-2.536585e-04;-6.078085e-05;-3.791067e-01;-3.790716e-01;-4.319616e+04;1.561318e+00;2.215262e+04;7.072222e-05;5.587037e-05;5.199815e-04;4.580000e-04;nan;4.098609e-05;1.068234e+01;nan;4.882906e+00;3.817200e-06;3.448302e-06;2.949882e-06;2.795085e-06;
144.000000;3.777202e-01;-3.412269e+00;6.207043e-05;1.835357e+01;-7.460387e-09;-6.333008e-05;4.888320e-04;-2.535786e-04;-6.229957e-05;-3.777284e-01;-3.777121e-01;-4.319616e+04;1.564070e+00;2.215263e+04;7.094444e-05;5.572222e-05;5.198148e-04;4.578518e-04;nan;nan;1.068234e+01;3.683902e-04;1.863964e+00;4.986731e-06;4.559970e-06;2.644069e-06;2.529493e-06;
145.000000;3.756443e-01;-3.411094e+00;-6.684508e-06;1.835761e+01;-7.460387e-09;-6.360352e-05;4.888633e-04;-2.540582e-04;-6.178800e-05;-3.756434e-01;-3.756452e-01;-4.319616e+04;1.566420e+00;2.215263e+04;7.115385e-05;5.605769e-05;5.199039e-04;4.578269e-04;1.033401e-04;nan;1.068234e+01;nan;6.217615e+00;5.489089e-06;4.765301e-06;2.290763e-06;2.283968e-06;
146.000000;3.731756e-01;-3.410090e+00;-1.683064e-05;1.836107e+01;-7.460387e-09;-6.384766e-05;4.889883e-04;-2.544419e-04;-6.253937e-05;-3.731734e-01;-3.731778e-01;-4.319616e+04;1.568428e+00;2.215263e+04;7.149056e-05;5.620755e-05;5.200755e-04;4.579057e-04;nan;2.587136e-05;1.068234e+01;nan;7.312639e+00;4.086990e-06;3.656795e-06;2.693518e-06;2.473051e-06;
147.000000;3.702630e-01;-3.409295e+00;4.762712e-05;1.836380e+01;-7.460387e-09;-6.381641e-05;4.889414e-04;-2.559446e-04;-6.068493e-05;-3.702692e-01;-3.702568e-01;-4.319616e+04;1.570018e+00;2.215264e+04;7.123077e-05;5.640385e-05;5.202115e-04;4.576731e-04;6.203578e-05;nan;1.068234e+01;3.945698e-04;nan;7.469482e-06;6.685975e-06;2.884525e-06;2.667471e-06;
148.000000;3.673748e-01;-3.408681e+00;1.496852e-04;1.836591e+01;-7.460387e-09;-6.381836e-05;4.889121e-04;-2.556728e-04;-5.999751e-05;-3.673944e-01;-3.673552e-01;-4.319616e+04;1.571245e+00;2.215264e+04;7.115094e-05;5.649057e-05;5.201509e-04;4.576793e-04;nan;nan;1.068234e+01;nan;nan;6.464431e-06;5.784248e-06;2.277538e-06;2.234191e-06;
149.000000;3.643131e-01;-3.408309e+00;1.778556e-04;1.836719e+01;-7.460387e-09;-6.375000e-05;4.891836e-04;-2.576711e-04;-5.934206e-05;-3.643364e-01;-3.642898e-01;-4.319616e+04;1.571990e+00;2.215266e+04;7.100000e-05;5.650000e-05;5.206667e-04;4.577037e-04;6.911465e-05;9.145819e-05;1.068234e+01;3.911168e-04;3.821855e+00;5.206854e-06;4.645778e-06;1.823742e-06;1.747271e-06;
150.000000;3.611548e-01;-3.408209e+00;1.027743e-04;1.836754e+01;-7.460387e-09;-6.382617e-05;4.887168e-04;-2.567919e-04;-5.827096e-05;-3.611683e-01;-3.611414e-01;-4.319616e+04;1.572191e+00;2.215266e+04;7.094546e-05;5.670909e-05;5.200909e-04;4.573455e-04;nan;nan;1.068234e+01;2.665004e-04;3.821855e+00;3.650219e-06;3.206077e-06;2.366461e-06;2.522998e-06;
151.000000;3.580237e-01;-3.408324e+00;4.941761e-05;1.836714e+01;-7.460387e-09;-6.356055e-05;4.891426e-04;-2.568558e-04;-5.743966e-05;-3.580302e-01;-3.580173e-01;-4.319616e+04;1.571960e+00;2.215266e+04;7.058182e-05;5.654546e-05;5.205273e-04;4.577636e-04;8.582957e-05;7.796433e-05;1.068234e+01;nan;3.821855e+00;3.576178e-06;3.189849e-06;2.568647e-06;2.350910e-06;
152.000000;3.549824e-01;-3.408686e+00;9.346374e-05;1.836590e+01;-7.460387e-09;-6.376172e-05;4.892793e-04;-2.572395e-04;-5.803116e-05;-3.549947e-01;-3.549702e-01;-4.319616e+04;1.571235e+00;2.215269e+04;7.085455e-05;5.667273e-05;5.207091e-04;4.578546e-04;7.067131e-06;nan;1.068234e+01;3.163742e-04;2.316945e+00;5.528166e-06;4.797945e-06;3.517132e-06;3.460306e-06;
153.000000;3.521194e-01;-3.409273e+00;1.684257e-04;1.836388e+01;-7.460387e-09;-6.303516e-05;4.893887e-04;-2.572395e-04;-5.700802e-05;-3.521414e-01;-3.520973e-01;-4.319616e+04;1.570063e+00;2.215270e+04;7.000000e-05;5.607273e-05;5.208182e-04;4.579636e-04;1.093447e-04;2.045183e-05;1.068234e+01;1.315995e-04;nan;4.058652e-06;3.426388e-06;2.059070e-06;2.082208e-06;
154.000000;3.495460e-01;-3.410092e+00;1.480141e-04;1.836106e+01;-7.460387e-09;-6.292187e-05;4.894707e-04;-2.575912e-04;-5.713591e-05;-3.495654e-01;-3.495267e-01;-4.319616e+04;1.568424e+00;2.215270e+04;6.990385e-05;5.594231e-05;5.209423e-04;4.580000e-04;nan;4.264615e-05;1.068234e+01;nan;5.426472e+00;3.788934e-06;3.176927e-06;2.926795e-06;2.709935e-06;
155.000000;3.471536e-01;-3.411108e+00;8.403381e-05;1.835756e+01;-7.460387e-09;-6.252539e-05;4.898828e-04;-2.587902e-04;-5.737571e-05;-3.471646e-01;-3.471426e-01;-4.319616e+04;1.566391e+00;2.215270e+04;6.953846e-05;5.551923e-05;5.215000e-04;4.582692e-04;1.003204e-04;8.210319e-05;1.068234e+01;2.157486e-04;6.652988e+00;3.914775e-06;3.365492e-06;2.046338e-06;2.140574e-06;
156.000000;3.451249e-01;-3.412308e+00;3.270634e-05;1.835344e+01;-7.460387e-09;-6.185742e-05;4.893477e-04;-2.581507e-04;-5.612876e-05;-3.451292e-01;-3.451206e-01;-4.319616e+04;1.563992e+00;2.215270e+04;6.871698e-05;5.500000e-05;5.208868e-04;4.578113e-04;nan;4.185223e-05;1.068234e+01;nan;3.012953e+00;5.698016e-06;4.910528e-06;3.040377e-06;2.658991e-06;
157.000000;3.434812e-01;-3.413652e+00;2.136655e-05;1.834881e+01;-7.460387e-09;-6.169922e-05;4.894316e-04;-2.555449e-04;-5.643251e-05;-3.434840e-01;-3.434784e-01;-4.319616e+04;1.561304e+00;2.215270e+04;6.859615e-05;5.480769e-05;5.206539e-04;4.582115e-04;nan;5.682041e-05;1.068234e+01;2.561639e-04;nan;4.333496e-06;3.705700e-06;2.747370e-06;2.395812e-06;
158.000000;3.421359e-01;-3.415125e+00;6.242853e-05;1.834374e+01;-7.460387e-09;-6.203711e-05;4.891816e-04;-2.552252e-04;-5.571311e-05;-3.421441e-01;-3.421277e-01;-4.319616e+04;1.558358e+00;2.215270e+04;6.884615e-05;5.523077e-05;5.203654e-04;4.580000e-04;7.989991e-05;nan;1.068234e+01;2.912884e-04;5.426472e+00;3.655269e-06;3.232113e-06;3.214547e-06;3.157333e-06;
159.000000;3.412421e-01;-3.416669e+00;1.077877e-04;1.833843e+01;-7.460387e-09;-6.210742e-05;4.896523e-04;-2.550813e-04;-5.699204e-05;-3.412562e-01;-3.412280e-01;-4.319616e+04;1.555270e+00;2.215270e+04;6.907273e-05;5.514545e-05;5.208182e-04;4.584909e-04;8.445688e-05;nan;1.068234e+01;2.079134e-04;nan;3.642377e-06;3.176159e-06;2.541361e-06;2.520904e-06;
160.000000;3.409926e-01;-3.418229e+00;1.033711e-04;1.833306e+01;-7.460387e-09;-6.165430e-05;4.893672e-04;-2.555609e-04;-5.903831e-05;-3.410061e-01;-3.409790e-01;-4.319616e+04;1.552149e+00;2.215270e+04;6.887037e-05;5.444444e-05;5.205926e-04;4.581482e-04;nan;7.172037e-05;1.068234e+01;nan;3.825039e+00;5.453704e-06;4.890167e-06;2.514685e-06;2.324115e-06;
161.000000;3.414088e-01;-3.419774e+00;6.481585e-05;1.832774e+01;-7.460387e-09;-6.193359e-05;4.894805e-04;-2.555609e-04;-6.039717e-05;-3.414173e-01;-3.414003e-01;-4.319616e+04;1.549061e+00;2.215270e+04;6.931481e-05;5.455556e-05;5.207037e-04;4.582592e-04;nan;1.006897e-04;1.068234e+01;4.153541e-04;nan;4.122376e-06;3.735030e-06;2.192841e-06;2.048676e-06;
162.000000;3.421881e-01;-3.421289e+00;4.738838e-05;1.832253e+01;-7.460387e-09;-6.131250e-05;4.894980e-04;-2.552572e-04;-5.956587e-05;-3.421943e-01;-3.421819e-01;-4.319616e+04;1.546029e+00;2.215270e+04;6.859259e-05;5.403704e-05;5.206852e-04;4.583148e-04;5.825381e-05;nan;1.068234e+01;nan;4.888102e+00;3.519950e-06;3.036579e-06;1.993461e-06;1.882021e-06;
163.000000;3.434065e-01;-3.422732e+00;4.977571e-05;1.831756e+01;-7.460387e-09;-6.121680e-05;4.893066e-04;-2.543300e-04;-5.939002e-05;-3.434130e-01;-3.433999e-01;-4.319616e+04;1.543144e+00;2.215270e+04;6.847272e-05;5.396363e-05;5.203818e-04;4.582364e-04;8.521920e-05;5.862590e-05;1.068234e+01;9.153133e-05;nan;4.263433e-06;3.577563e-06;2.409839e-06;2.342326e-06;
164.000000;3.449077e-01;-3.424094e+00;9.036022e-05;1.831287e+01;-7.460387e-09;-6.124805e-05;4.893594e-04;-2.548895e-04;-5.721585e-05;-3.449195e-01;-3.448959e-01;-4.319616e+04;1.540420e+00;2.215270e+04;6.824074e-05;5.425926e-05;5.205000e-04;4.582222e-04;nan;9.165143e-05;1.068234e+01;2.245637e-04;1.877448e+00;4.158661e-06;3.632103e-06;2.378287e-06;2.400801e-06;
165.000000;3.468279e-01;-3.425294e+00;2.053099e-04;1.830874e+01;-7.460387e-09;-6.113086e-05;4.896387e-04;-2.543619e-04;-5.667230e-05;-3.468548e-01;-3.468011e-01;-4.319616e+04;1.538019e+00;2.215270e+04;6.805660e-05;5.420755e-05;5.207170e-04;4.585660e-04;nan;1.015523e-04;1.068234e+01;nan;nan;2.974260e-06;2.616091e-06;2.381283e-06;2.391270e-06;
166.000000;3.492499e-01;-3.426307e+00;2.236923e-04;1.830525e+01;-7.460387e-09;-6.142187e-05;4.896680e-04;-2.544419e-04;-5.582502e-05;-3.492792e-01;-3.492206e-01;-4.319616e+04;1.535994e+00;2.215271e+04;6.824529e-05;5.460378e-05;5.207547e-04;4.585849e-04;nan;9.994447e-05;1.068234e+01;nan;nan;3.238338e-06;2.742625e-06;2.300594e-06;2.246293e-06;
167.000000;3.519310e-01;-3.427126e+00;2.109201e-04;1.830243e+01;-7.460387e-09;-6.154492e-05;4.900078e-04;-2.552092e-04;-5.683217e-05;-3.519586e-01;-3.519034e-01;-4.319616e+04;1.534356e+00;2.215271e+04;6.849056e-05;5.460378e-05;5.211887e-04;4.588302e-04;nan;8.521530e-05;1.068234e+01;nan;6.512951e+00;4.182761e-06;3.728194e-06;1.929970e-06;1.875970e-06;
168.000000;3.548464e-01;-3.427749e+00;9.095705e-05;1.830029e+01;-7.460387e-09;-6.147070e-05;4.897812e-04;-2.550493e-04;-5.606482e-05;-3.548583e-01;-3.548345e-01;-4.319616e+04;1.533111e+00;2.215272e+04;6.832076e-05;5.462264e-05;5.209434e-04;4.586227e-04;nan;nan;1.068234e+01;6.542254e-05;nan;3.633009e-06;3.066719e-06;2.752768e-06;2.621860e-06;
169.000000;3.579613e-01;-3.428109e+00;5.669895e-05;1.829905e+01;-7.460387e-09;-6.099805e-05;4.895547e-04;-2.553691e-04;-5.715190e-05;-3.579687e-01;-3.579538e-01;-4.319616e+04;1.532390e+00;2.215272e+04;6.798113e-05;5.401887e-05;5.207547e-04;4.583585e-04;9.642369e-05;nan;1.068234e+01;nan;nan;3.579209e-06;3.092849e-06;2.606287e-06;2.480102e-06;
170.000000;3.610954e-01;-3.428226e+00;1.314222e-04;1.829864e+01;-7.460387e-09;-6.122461e-05;4.896426e-04;-2.575273e-04;-5.648047e-05;-3.611126e-01;-3.610782e-01;-4.319616e+04;1.532156e+00;2.215272e+04;6.812727e-05;5.432727e-05;5.211091e-04;4.581818e-04;8.262655e-05;9.147521e-05;1.068234e+01;nan;nan;3.678191e-06;3.202538e-06;2.529792e-06;2.296906e-06;
171.000000;3.642175e-01;-3.428095e+00;2.018483e-04;1.829910e+01;-7.460387e-09;-6.045313e-05;4.899805e-04;-2.585024e-04;-5.729578e-05;-3.642439e-01;-3.641911e-01;-4.319616e+04;1.532419e+00;2.215272e+04;6.745454e-05;5.345454e-05;5.215637e-04;4.584000e-04;nan;nan;1.068234e+01;nan;nan;4.224731e-06;3.999194e-06;2.593051e-06;2.485955e-06;
172.000000;3.672452e-01;-3.427744e+00;1.409715e-04;1.830030e+01;-7.460387e-09;-6.073828e-05;4.898125e-04;-2.578310e-04;-5.867062e-05;-3.672636e-01;-3.672267e-01;-4.319616e+04;1.533120e+00;2.215272e+04;6.790741e-05;5.357407e-05;5.213148e-04;4.583148e-04;6.393637e-05;nan;1.068234e+01;nan;nan;3.792110e-06;3.424338e-06;2.847655e-06;2.665427e-06;
173.000000;3.701400e-01;-3.427145e+00;5.192430e-05;1.830237e+01;-7.460387e-09;-6.138867e-05;4.894258e-04;-2.578310e-04;-5.782334e-05;-3.701468e-01;-3.701332e-01;-4.319616e+04;1.534318e+00;2.215272e+04;6.845454e-05;5.432727e-05;5.209272e-04;4.579273e-04;7.660346e-05;3.289019e-05;1.068234e+01;2.394764e-04;3.308067e+00;4.766655e-06;4.302428e-06;3.444819e-06;3.245183e-06;
174.000000;3.728088e-01;-3.426325e+00;5.466972e-05;1.830519e+01;-7.460387e-09;-6.107227e-05;4.896387e-04;-2.589661e-04;-5.577706e-05;-3.728160e-01;-3.728017e-01;-4.319616e+04;1.535958e+00;2.215273e+04;6.788889e-05;5.425926e-05;5.212778e-04;4.580000e-04;nan;nan;1.068234e+01;3.883045e-04;nan;3.520740e-06;3.133976e-06;2.420840e-06;2.294695e-06;
175.000000;3.756522e-01;-3.425242e+00;1.683064e-05;1.830892e+01;-7.460387e-09;-6.054492e-05;4.892441e-04;-2.586783e-04;-5.558522e-05;-3.756544e-01;-3.756500e-01;-4.319616e+04;1.538124e+00;2.215273e+04;6.733962e-05;5.375472e-05;5.208491e-04;4.576415e-04;4.175356e-05;5.108937e-05;1.068234e+01;4.279404e-04;2.321644e+00;4.339110e-06;3.821012e-06;2.623287e-06;2.420267e-06;
176.000000;3.777161e-01;-3.424035e+00;7.412641e-05;1.831307e+01;-7.460387e-09;-6.070508e-05;4.889980e-04;-2.574313e-04;-5.721585e-05;-3.777258e-01;-3.777064e-01;-4.319616e+04;1.540538e+00;2.215273e+04;6.769811e-05;5.371698e-05;5.204528e-04;4.575472e-04;nan;nan;1.068234e+01;nan;nan;4.128105e-06;3.568112e-06;2.661031e-06;2.645711e-06;
177.000000;3.793362e-01;-3.422700e+00;8.725670e-05;1.831767e+01;-7.460387e-09;-6.038281e-05;4.895645e-04;-2.582307e-04;-5.902233e-05;-3.793476e-01;-3.793248e-01;-4.319616e+04;1.543208e+00;2.215274e+04;6.759615e-05;5.317308e-05;5.211154e-04;4.580192e-04;nan;1.139546e-04;1.068234e+01;1.215895e-04;4.284970e+00;3.659895e-06;3.274158e-06;2.867538e-06;2.721061e-06;
178.000000;3.802323e-01;-3.421297e+00;1.530275e-04;1.832250e+01;-7.460387e-09;-6.079102e-05;4.891484e-04;-2.562004e-04;-5.977369e-05;-3.802523e-01;-3.802122e-01;-4.319616e+04;1.546013e+00;2.215276e+04;6.809434e-05;5.349057e-05;5.204528e-04;4.578491e-04;nan;1.346623e-04;1.068234e+01;nan;nan;5.059179e-06;4.240948e-06;1.996832e-06;1.937480e-06;
179.000000;3.810644e-01;-3.419757e+00;1.191275e-04;1.832780e+01;-7.460387e-09;-6.111133e-05;4.889805e-04;-2.582147e-04;-5.868661e-05;-3.810800e-01;-3.810488e-01;-4.319616e+04;1.549094e+00;2.215354e+04;6.828302e-05;5.394340e-05;5.205283e-04;4.574340e-04;nan;nan;1.068234e+01;nan;nan;4.122511e-06;3.599859e-06;2.421054e-06;2.211566e-06;
180.000000;3.815627e-01;-3.418157e+00;5.705705e-05;1.833331e+01;-7.460387e-09;-6.139453e-05;4.893320e-04;-2.579909e-04;-5.873457e-05;-3.815702e-01;-3.815552e-01;-4.319616e+04;1.552295e+00;2.215366e+04;6.857407e-05;5.422222e-05;5.208519e-04;4.578148e-04;9.626708e-05;nan;1.068234e+01;nan;6.339485e+00;4.021271e-06;3.515420e-06;2.541051e-06;2.341329e-06;
181.000000;3.838748e-01;-3.416603e+00;-4.261374e-05;1.833865e+01;-7.460387e-09;-6.101758e-05;4.894258e-04;-2.569358e-04;-5.923015e-05;-3.838692e-01;-3.838803e-01;-4.319616e+04;1.555402e+00;2.215367e+04;6.825455e-05;5.378182e-05;5.208182e-04;4.580364e-04;nan;1.450455e-05;1.068234e+01;nan;nan;3.866915e-06;3.306694e-06;2.043836e-06;1.997470e-06;
182.000000;3.828631e-01;-3.415113e+00;5.132747e-05;1.834378e+01;-7.460387e-09;-6.120703e-05;4.890352e-04;-2.567119e-04;-5.915022e-05;-3.828698e-01;-3.828563e-01;-4.319616e+04;1.558382e+00;2.215367e+04;6.843636e-05;5.398182e-05;5.204000e-04;4.576727e-04;2.493145e-05;3.023875e-05;1.068234e+01;nan;nan;4.048634e-06;3.625615e-06;3.526980e-06;3.603495e-06;
183.000000;3.821150e-01;-3.413589e+00;4.177817e-06;1.834903e+01;-7.460387e-09;-6.079687e-05;4.883711e-04;-2.579909e-04;-5.937403e-05;-3.821155e-01;-3.821144e-01;-4.319616e+04;1.561431e+00;2.215367e+04;6.805454e-05;5.354546e-05;5.198909e-04;4.568546e-04;nan;5.706321e-05;1.068234e+01;3.104303e-04;2.948630e+00;5.448681e-06;4.781849e-06;2.885649e-06;2.860564e-06;
184.000000;3.806519e-01;-3.412195e+00;4.165881e-05;1.835383e+01;-7.460387e-09;-6.049023e-05;4.889219e-04;-2.571276e-04;-5.868661e-05;-3.806573e-01;-3.806464e-01;-4.319616e+04;1.564219e+00;2.215367e+04;6.766038e-05;5.332076e-05;5.203396e-04;4.575094e-04;9.020132e-05;nan;1.068234e+01;nan;nan;4.403875e-06;3.790615e-06;2.797513e-06;2.524188e-06;
185.000000;3.788055e-01;-3.410925e+00;6.433839e-05;1.835820e+01;-7.460387e-09;-6.095117e-05;4.893320e-04;-2.554011e-04;-5.782334e-05;-3.788140e-01;-3.787971e-01;-4.319616e+04;1.566759e+00;2.215368e+04;6.801852e-05;5.388889e-05;5.205370e-04;4.581296e-04;1.054887e-04;nan;1.068234e+01;2.880429e-04;nan;3.846602e-06;3.229852e-06;2.422562e-06;2.325090e-06;
186.000000;3.762950e-01;-3.409839e+00;1.209180e-04;1.836193e+01;-7.460387e-09;-6.130859e-05;4.894219e-04;-2.559766e-04;-5.751959e-05;-3.763109e-01;-3.762792e-01;-4.319616e+04;1.568929e+00;2.215368e+04;6.833962e-05;5.428302e-05;5.206981e-04;4.581509e-04;5.348583e-05;6.859220e-05;1.068234e+01;nan;6.190133e+00;4.526420e-06;3.847937e-06;2.404206e-06;2.235505e-06;
187.000000;3.737529e-01;-3.408890e+00;5.968310e-05;1.836520e+01;-7.460387e-09;-6.129102e-05;4.891875e-04;-2.528112e-04;-5.830293e-05;-3.737607e-01;-3.737451e-01;-4.319616e+04;1.570828e+00;2.215368e+04;6.841509e-05;5.416981e-05;5.200755e-04;4.583019e-04;nan;nan;1.068234e+01;nan;4.236157e+00;3.779006e-06;3.094335e-06;2.431315e-06;2.297286e-06;
188.000000;3.499413e-01;-3.408445e+00;1.724842e-04;1.836673e+01;-7.460387e-09;-6.099023e-05;4.889902e-04;-2.538184e-04;-5.990159e-05;-3.499638e-01;-3.499187e-01;-4.319616e+04;1.571717e+00;2.215368e+04;6.830909e-05;5.367273e-05;5.200000e-04;4.579818e-04;9.416860e-05;nan;1.068234e+01;nan;4.236157e+00;5.069980e-06;4.620352e-06;2.150581e-06;2.058747e-06;
189.000000;3.473396e-01;-3.409326e+00;1.665159e-04;1.836370e+01;-7.460387e-09;-6.105469e-05;4.891289e-04;-2.528112e-04;-5.806313e-05;-3.473614e-01;-3.473178e-01;-4.319616e+04;1.569955e+00;2.215368e+04;6.815094e-05;5.396227e-05;5.200189e-04;4.582453e-04;7.116195e-05;5.396494e-05;1.068234e+01;nan;4.236157e+00;6.899294e-06;6.059336e-06;2.612066e-06;2.450939e-06;
190.000000;3.450774e-01;-3.410379e+00;7.830423e-05;1.836007e+01;-7.460387e-09;-6.089844e-05;4.892617e-04;-2.517241e-04;-5.572910e-05;-3.450877e-01;-3.450672e-01;-4.319616e+04;1.567850e+00;2.215368e+04;6.770909e-05;5.409091e-05;5.200182e-04;4.585091e-04;5.184498e-05;1.071020e-04;1.068234e+01;nan;5.214936e+00;4.141476e-06;3.659498e-06;2.191439e-06;2.077679e-06;
191.000000;3.430804e-01;-3.411572e+00;2.960282e-05;1.835597e+01;-7.460387e-09;-6.052734e-05;4.889512e-04;-2.521558e-04;-5.403452e-05;-3.430843e-01;-3.430765e-01;-4.319616e+04;1.565465e+00;2.215368e+04;6.712963e-05;5.392593e-05;5.197593e-04;4.581482e-04;4.107519e-05;5.315513e-05;1.068234e+01;nan;5.214936e+00;5.504334e-06;4.791385e-06;2.576308e-06;2.576021e-06;
192.000000;3.414240e-01;-3.412907e+00;3.306444e-05;1.835138e+01;-7.460387e-09;-6.001562e-05;4.882773e-04;-2.525235e-04;-5.320322e-05;-3.414283e-01;-3.414197e-01;-4.319616e+04;1.562795e+00;2.215368e+04;6.651852e-05;5.351852e-05;5.191296e-04;4.574259e-04;nan;1.028695e-04;1.068234e+01;nan;5.214936e+00;3.457378e-06;2.992203e-06;3.017574e-06;2.928746e-06;
193.000000;3.401434e-01;-3.414344e+00;4.953698e-05;1.834643e+01;-7.460387e-09;-5.944141e-05;4.885273e-04;-2.520439e-04;-5.336309e-05;-3.401499e-01;-3.401369e-01;-4.319616e+04;1.559919e+00;2.215368e+04;6.596227e-05;5.292453e-05;5.193207e-04;4.577358e-04;nan;nan;1.068234e+01;nan;nan;3.469328e-06;2.970555e-06;2.243161e-06;2.021985e-06;
